_id,psuedocode,item_desc,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
10035,3526398,Aadhar,0,0,4,2,8,9,3,3,2,3,1,3,2,2,0,2,0,0,0,0,1,0,0,0,0,0
10036,3526398,BPL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10037,3526398,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,3526398,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,3531226,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,3531226,SC,0,0,3,1,5,0,2,3,3,3,1,3,4,4,6,3,0,0,0,0,0,0,0,0,0,0
10041,3531226,ST,0,0,0,1,3,0,0,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10042,3531226,OBC,0,0,10,14,7,6,11,14,9,10,9,13,12,5,4,9,0,0,0,0,0,0,0,0,0,0
10043,3531226,Muslim,0,0,1,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10044,3531226,Christian,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,3531226,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10046,3531226,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,3531226,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,3531226,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,3531226,Aadhar,0,0,10,10,11,3,10,12,11,13,8,13,16,10,11,13,0,0,0,0,0,0,0,0,0,0
10050,3531226,BPL,0,0,2,1,4,1,5,4,3,5,0,4,6,3,1,1,0,0,0,0,0,0,0,0,0,0
10051,3531226,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,3531226,Total CWSN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,3534129,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,10,1,0,0,0,0,0
10054,3534129,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,1,6,11,8,0,0,0,0
10055,3534129,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
10056,3534129,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,27,38,23,34,0,0,0,0
10057,3534129,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,4,3,2,0,0,0,0
10058,3534129,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10059,3534129,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,3534129,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,3534129,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,3534129,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,3534129,Aadhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,32,49,34,43,0,0,0,0
10064,3534129,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,12,12,10,11,0,0,0,0
10065,3534129,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10066,3534129,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0
10067,3536567,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,3536567,SC,0,0,1,5,2,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,3536567,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,3536567,OBC,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,3536567,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,3536567,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,3536567,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,3536567,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,3536567,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,3536567,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,3536567,Aadhar,0,0,3,5,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,3536567,BPL,0,0,3,5,2,2,1,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,3536567,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,3536567,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,3539972,General,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,3539972,SC,0,0,3,5,2,6,5,4,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,3539972,ST,0,0,0,1,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,3539972,OBC,0,0,6,4,2,5,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,3539972,Muslim,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,3539972,Christian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,3539972,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,3539972,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,3539972,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,3539972,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,3539972,Aadhar,0,0,7,9,3,14,7,7,6,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,3539972,BPL,0,0,1,0,0,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,3539972,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,3539972,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10095,3565838,General,0,0,24,9,11,8,10,8,22,7,20,13,14,7,10,4,14,4,13,7,4,2,0,0,0,0
10096,3565838,SC,0,0,4,1,1,3,12,1,5,4,11,2,10,2,20,15,13,8,19,7,13,11,0,0,0,0
10097,3565838,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,3565838,OBC,0,0,0,0,1,1,1,1,4,2,2,3,3,1,5,6,10,4,6,2,12,9,0,0,0,0
10099,3565838,Muslim,0,0,12,1,3,5,6,5,8,7,7,5,8,6,6,4,14,5,7,4,10,5,0,0,0,0
10100,3565838,Christian,0,0,1,2,2,0,2,0,4,0,1,3,3,1,4,4,4,1,5,2,3,1,0,0,0,0
10101,3565838,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,3565838,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,3565838,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,3565838,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,3565838,Aadhar,0,0,22,5,11,6,15,5,27,12,32,17,24,10,31,25,32,16,38,15,27,21,0,0,0,0
10106,3565838,BPL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,8,1,2,3,0,0,0,0
10107,3565838,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,3565838,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,3566572,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
10110,3566572,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
10111,3566572,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
10112,3566572,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66,50,70
10113,3566572,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
10114,3566572,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10115,3566572,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,3566572,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,3566572,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,3566572,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10119,3566572,Aadhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,59,79
10120,3566572,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,3566572,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,3566572,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,3567783,General,0,0,5,7,6,4,6,4,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
10124,3567783,SC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,3567783,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,3567783,OBC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,3567783,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,3567783,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,3567783,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,3567783,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,3567783,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,3567783,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,3567783,Aadhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,3567783,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,3567783,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,3567783,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,3568725,General,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,3568725,SC,0,0,0,0,1,2,0,3,1,3,2,3,2,1,4,5,0,0,0,0,0,0,0,0,0,0
10139,3568725,ST,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10140,3568725,OBC,0,0,0,0,4,4,4,5,1,1,3,2,2,1,4,2,0,0,0,0,0,0,0,0,0,0
10141,3568725,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,3568725,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10143,3568725,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,3568725,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,3568725,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,3568725,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,3568725,Aadhar,0,0,0,0,2,2,3,7,2,4,4,5,4,2,6,7,0,0,0,0,0,0,0,0,0,0
10148,3568725,BPL,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
10149,3568725,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,3568725,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,3572491,General,0,0,10,18,6,4,11,14,9,16,17,12,11,8,13,11,0,0,0,0,0,0,0,0,0,0
10152,3572491,SC,0,0,14,14,6,6,8,13,7,11,13,9,11,13,14,14,0,0,0,0,0,0,0,0,0,0
10153,3572491,ST,0,0,2,1,1,0,0,0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
10154,3572491,OBC,0,0,18,22,19,7,20,11,10,17,15,13,14,20,15,8,0,0,0,0,0,0,0,0,0,0
10155,3572491,Muslim,0,0,3,3,1,1,1,0,4,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0
10156,3572491,Christian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,3572491,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,3572491,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,3572491,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,3572491,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,3572491,Aadhar,0,0,21,37,20,7,8,20,16,26,37,23,34,35,42,30,0,0,0,0,0,0,0,0,0,0
10162,3572491,BPL,0,0,0,0,0,0,2,1,1,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
10163,3572491,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,3572491,Total CWSN,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10165,3576168,General,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,37
10166,3576168,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22
10167,3576168,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
10168,3576168,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,31
10169,3576168,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22
10170,3576168,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
10171,3576168,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,3576168,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,3576168,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,3576168,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,3576168,Aadhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,84
10176,3576168,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
10177,3576168,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,85
10178,3576168,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,3582886,General,0,0,9,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,3582886,SC,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10181,3582886,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,3582886,OBC,0,0,10,2,3,1,3,1,2,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10183,3582886,Muslim,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,3582886,Christian,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,3582886,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,3582886,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,3582886,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,3582886,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,3582886,Aadhar,0,0,0,0,1,0,1,1,1,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10190,3582886,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10191,3582886,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,3582886,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,3584217,General,25,21,29,22,26,25,16,25,27,26,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,3584217,SC,1,1,1,0,0,1,2,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,3584217,ST,0,0,1,0,1,2,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,3584217,OBC,5,3,4,7,4,5,8,6,7,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,3584217,Muslim,1,4,4,2,1,0,1,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,3584217,Christian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,3584217,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,3584217,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,3584217,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,3584217,Jain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,3584217,Aadhar,22,17,16,6,8,4,3,6,7,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,3584217,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,3584217,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,3584217,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,3585102,General,0,0,1,0,0,0,1,1,0,0,1,0,0,2,1,1,12,6,0,0,0,0,0,0,0,0
10208,3585102,SC,0,0,3,2,2,3,4,10,4,6,3,8,9,1,8,9,11,6,0,0,0,0,0,0,0,0
10209,3585102,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,3585102,OBC,0,0,23,23,14,8,32,18,13,16,17,16,18,18,18,23,10,5,0,0,0,0,0,0,0,0
10211,3585102,Muslim,0,0,22,23,13,7,31,17,13,15,18,15,18,16,12,16,18,11,0,0,0,0,0,0,0,0
10212,3585102,Christian,0,0,1,0,1,1,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0
10213,3585102,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,3585102,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,3585102,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,3585102,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,3585102,Aadhar,0,0,21,23,13,8,27,20,12,20,16,18,17,14,20,26,27,14,0,0,0,0,0,0,0,0
10218,3585102,BPL,0,0,10,12,8,4,7,3,0,0,1,3,3,0,3,1,2,1,0,0,0,0,0,0,0,0
10219,3585102,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,3585102,Total CWSN,0,0,0,0,0,1,1,2,0,1,0,0,4,2,3,2,4,0,0,0,0,0,0,0,0,0
10221,3586685,General,26,12,31,33,44,45,51,56,62,38,48,44,20,17,55,58,55,44,29,25,14,9,0,0,0,0
10222,3586685,SC,2,3,4,6,1,0,0,0,0,0,2,1,2,0,7,1,1,3,2,0,1,1,0,0,0,0
10223,3586685,ST,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10224,3586685,OBC,36,25,29,27,25,19,17,21,24,24,14,7,51,32,8,7,7,4,10,8,15,24,0,0,0,0
10225,3586685,Muslim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,3586685,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,3586685,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,3586685,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,3586685,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,3586685,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,3586685,Aadhar,8,9,28,37,3,2,20,26,48,35,35,30,37,27,23,32,46,33,28,27,23,29,0,0,0,0
10232,3586685,BPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
10233,3586685,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,3586685,Total CWSN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,3587932,General,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10236,3587932,SC,0,0,11,9,4,4,6,6,5,9,5,1,9,9,11,10,0,0,0,0,0,0,0,0,0,0
10237,3587932,ST,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10238,3587932,OBC,0,0,1,1,1,1,3,5,1,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10239,3587932,Muslim,0,0,0,0,1,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,3587932,Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,3587932,Sikh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,3587932,Buddhist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,3587932,Parsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,3587932,Jain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,3587932,Aadhar,0,0,7,2,1,1,3,1,2,6,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0
10246,3587932,BPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10247,3587932,Total repeaters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,3587932,Total CWSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10249,3599420,General,59,38,24,27,28,15,25,26,31,25,33,16,21,23,15,18,16,13,4,11,14,9,0,0,0,0
10250,3599420,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,3599420,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
